WMO Index,Year,January,February,March,April,May,June,July,August,September,October,November,December
30710,1975,1.4,1.3,2.6,4.2,6.5,11.5,14.5,13.4,9.1,4.9,3.1,1.5
30710,1976,1.5,1.5,2.0,3.8,6.0,10.2,15.9,12.2,9.9,4.6,2.1,1.4
30710,1977,0.7,1.1,2.5,4.0,5.5,10.5,14.4,12.4,8.3,5.0,3.4,1.8
30710,1978,1.6,1.6,2.4,4.1,5.8,11.1,14.0,12.5,8.3,4.7,3.4,1.7
30710,1979,1.0,1.5,2.4,3.4,6.9,12.3,14.7,11.9,8.3,5.6,2.4,2.0
30710,1980,1.1,1.5,1.9,3.2,5.8,11.5,14.1,14.3,9.0,4.5,3.3,1.7
30710,1981,1.3,1.6,2.9,4.6,6.7,10.7,13.9,11.9,8.5,3.7,2.4,1.9
30710,1982,1.1,1.5,2.2,4.5,6.5,11.4,14.3,12.9,8.5,4.7,3.4,2.1
30710,1983,1.8,1.6,2.7,3.2,7.0,9.9,14.3,13.4,8.2,5.5,3.8,2.4
30710,1984,1.3,1.2,2.2,3.2,6.9,10.7,13.6,13.2,9.0,5.4,2.6,1.2
30710,1985,1.2,1.1,2.2,4.2,5.6,12.6,15.2,13.6,8.2,5.7,2.6,1.4
30710,1986,1.3,1.5,2.7,3.9,6.8,13.6,15.7,13.9,9.6,5.0,2.8,1.8
30710,1987,1.4,1.5,1.9,4.0,6.7,9.4,14.0,15.3,9.5,4.4,2.1,2.0
30710,1988,1.3,1.3,2.1,4.0,6.8,11.2,14.1,14.2,10.2,5.6,3.6,2.1
30710,1989,2.0,1.8,3.0,4.2,6.7,9.9,14.4,12.8,7.8,5.2,2.6,2.1
30710,1990,1.2,1.9,3.2,3.2,6.3,9.7,16.9,14.3,8.7,6.6,2.9,2.3
30710,1991,1.3,1.5,2.0,3.9,6.4,11.6,16.1,15.0,9.7,5.6,2.9,1.4
30710,1992,1.8,2.0,2.5,3.8,7.8,9.8,14.3,14.6,8.2,5.2,3.1,1.8
30710,1993,1.5,2.0,3.4,4.0,5.9,11.1,15.2,13.8,8.9,5.0,2.5,1.8
30710,1994,1.5,1.7,2.7,4.7,6.6,13.3,16.1,14.3,9.1,5.4,3.4,1.6
30710,1995,1.8,2.1,2.8,4.5,6.2,10.5,13.5,14.3,8.7,5.6,3.8,2.0
30710,1996,1.3,1.4,2.2,3.5,6.1,10.2,16.9,13.6,7.6,5.0,3.8,2.2
30710,1997,1.7,2.0,3.4,5.2,7.0,11.1,14.4,14.0,8.7,5.5,3.0,1.9
30710,1998,1.1,2.1,2.7,4.6,6.8,9.8,15.6,15.8,9.4,5.1,2.7,2.4
30710,1999,1.3,1.9,1.5,4.0,7.4,10.1,16.6,13.2,8.3,4.8,3.1,1.8
30710,2000,0.8,1.6,3.0,4.1,7.2,13.0,15.4,14.9,9.2,4.3,1.9,1.4
30710,2001,0.7,1.4,2.5,3.9,7.0,14.0,15.8,14.9,9.5,5.2,3.7,1.5
30710,2002,2.3,2.1,3.0,3.5,7.0,13.0,17.4,14.7,8.8,4.4,2.5,1.3
30710,2003,1.7,2.0,2.5,3.7,5.7,11.0,14.0,13.4,8.8,5.0,2.4,1.9
30710,2004,1.6,2.1,2.2,3.9,6.6,12.7,15.1,12.8,9.0,5.9,3.1,1.8
30710,2005,1.4,1.0,2.6,4.1,6.3,12.2,16.1,14.6,8.7,5.9,3.2,1.4
30710,2006,1.1,1.4,2.4,3.0,5.4,11.6,15.7,12.8,8.8,4.9,3.2,2.1
30710,2007,2.0,2.1,2.4,4.4,7.0,11.0,16.6,14.6,10.2,4.8,3.3,2.2
30710,2008,1.1,1.6,3.1,4.1,5.3,12.9,16.0,13.1,9.7,5.4,3.5,1.6
30710,2009,1.6,1.3,2.3,4.6,6.6,10.9,15.1,13.4,8.2,5.1,2.5,1.5
30710,2010,0.9,1.0,2.1,3.5,6.1,11.2,15.6,12.4,9.0,5.2,3.5,1.4
30710,2011,1.0,1.7,2.6,4.3,6.1,12.6,13.8,13.9,7.5,6.0,2.8,1.8
30710,2012,1.2,1.4,2.5,4.2,6.1,12.0,16.0,13.7,9.4,5.1,2.5,1.0
30710,2013,1.2,1.3,2.2,3.6,6.1,11.5,14.6,14.5,8.2,5.1,3.9,2.5
30710,2014,1.8,1.2,3.1,4.8,5.8,12.1,14.5,13.5,8.1,5.0,3.0,2.2
30710,2015,2.3,1.8,2.8,4.5,6.7,11.2,16.2,14.1,9.0,5.1,2.3,2.6
30710,2016,1.0,1.8,3.1,4.1,5.3,10.5,15.4,14.6,9.9,3.6,2.4,2.2
30710,2017,1.4,1.9,3.0,4.4,7.0,12.1,14.6,13.2,8.4,5.0,2.7,2.1
30710,2018,1.1,1.4,2.7,4.4,6.6,12.4,14.4,14.5,8.8,5.9,2.5,1.3
30710,2019,1.4,1.3,3.5,3.6,5.1,12.5,16.4,14.3,10.2,4.7,2.5,2.0
30710,2020,1.6,1.7,2.8,4.4,7.1,11.2,14.8,14.4,9.4,4.5,3.2,
