Year,January,February,March,April,May,June,July,August,September,October,November,December
1988,0.2781301907328833,0.3537391205357238,0.519169685513208,1.0231071210294518,2.201131263660807,4.981680639105985,5.480694883738709,2.4489272003810054,1.52925900711198,0.5425847315124006,0.2425975540010728,0.373666523287447
1989,0.1613418412154277,0.6689915236814397,0.4140742227430434,1.1489599917550968,2.2911849199681,4.690862831659283,5.8838274846990455,4.621562527021879,1.6221777822202066,0.796790630230344,0.2623253822879604,0.3131359062159852
1990,0.1599161765306309,0.1098114638090322,0.6654774017099936,1.0060705663807457,2.237314723989325,4.898383865878664,5.829403100462312,3.5829771655028173,2.063164575062712,0.8408896871964711,0.2823011705744789,0.2498022807986533
1991,0.3049020154850568,0.2807435893413089,0.4075497320329753,1.0999039424985448,2.900959506804809,4.501278744666922,4.481815300167893,2.66994509832998,1.407079624467559,0.6432244148396964,0.3257170154465295,0.2322354976241345
1992,0.2534023896957744,0.2760827693549051,0.6124624493754394,0.6599229421793538,1.6531057080342402,4.860322126011321,5.737745645099686,3.782963404807804,1.1777391094787149,0.5597273252977413,0.3581887342354668,0.3276975468806926
1993,0.3506060036638939,0.407166922601883,0.5830061364783714,0.9172011816546132,1.806202966304244,5.700809449174524,5.890720988869564,3.3105137139941494,2.061051061951268,0.9696910257165968,0.4300576241509855,0.3912654198052625
1994,0.201300897075164,0.2657105311102142,0.4559143671996191,0.9226729821168776,2.5183679384810667,4.1772966919426615,7.18861660873397,4.385127233827026,1.0395591497820795,0.3888227160428821,0.3023022878405457,0.303094690873404
1995,0.3041280434849657,0.2836181844798183,0.3473577028466202,1.1420092366422794,2.679132687741296,4.358814113326762,5.527297046945504,2.645713869882204,2.3231466853439686,0.5795705831783162,0.3653849112826965,0.2501344194731112
1996,0.281617103188717,0.3585068205562303,0.5902037469949486,0.6842315082172099,1.7137406170981455,5.071936233099355,4.037842683095759,2.2236150041325367,0.6806490115720205,0.3923607896618577,0.3900256272685749,0.2921516043652906
1997,0.2349002583578338,0.3057578370168544,0.383917098839054,1.2119719549617534,2.171941068549217,4.279998513756063,3.5966771751646345,2.6060072226113054,1.0601674163695751,0.1944313331151503,0.3565296034538185,0.2033134362316212
1998,0.1820134038831663,0.3201178618077599,0.5648445599877236,1.723099774992479,3.20395298935258,5.00831084026253,6.320699811017255,4.018220383653054,1.913588534070734,0.7421186894271963,0.5165535970979391,0.5048680246603818
1999,0.2800870836270578,0.2716960740429728,0.3339255872457347,0.6603357421813547,1.9221518692266075,4.903859301734241,3.346840627969094,3.0350854790532864,1.7804209666831152,0.5932588120319755,0.4113207460225159,0.2990779024291076
2000,0.3631028056744441,0.3897771700579371,0.4446276911610036,0.7408793980242536,1.2788997653628074,5.150201374488557,4.406535948210804,2.449929611742728,1.6948690083675313,0.4417561711633526,0.3684412380437678,0.3449153283769626
2001,0.4764355152405306,0.4865392749002141,0.4181552842594279,1.118645185091146,1.273439446430955,5.235833327645436,5.19513699335049,3.275610305621278,2.079635870420974,0.4818286025502249,0.3508295835116295,0.3355019409819701
2002,0.2930490159618065,0.2846559742710348,0.5053281621704164,0.8463074103507839,2.531958342618812,3.526540378779731,4.3543711617882845,2.381793457584375,2.0306786972686317,0.6033404985811179,0.3674139551639306,0.229668613704099
2003,0.2684984059932104,0.3068271881139601,0.3721749302343532,0.8056174424296083,1.4872471406011665,4.734955611453527,4.762498330215129,2.238834631128752,1.187659594693308,0.5999005824503003,0.3815690170427825,0.306303925335064
2004,0.2143942769430903,0.222742338397293,0.2919891318146602,0.9739122442942784,1.7644786369581844,5.926457432662756,4.03619666135587,3.0089196068768604,1.2950560420340604,0.5334668350393206,0.3434959464015268,0.2652400515860567
2005,0.3740218464777414,0.3268461415533624,0.4806393988598834,0.8316599428420761,1.5963955904123912,3.927773072979015,2.571437025864613,2.600593046074163,1.368710119010771,0.6693567070755195,0.3586005807292545,0.3969658206692419
2006,0.3093223436256478,0.7379524350850848,0.500739248373811,0.9270126082532186,1.35968427618407,4.78038128980028,4.774514658038081,2.436579900546045,2.0614836121438254,0.5127067458888739,0.3475570124055473,0.3220855199167292
2007,0.3247681791750434,0.2479184407057048,0.3155314768224151,0.9694341834693216,1.6956618580481266,5.331536070101747,5.38530032890395,2.964308028889098,1.5480984588413724,0.4228664341908597,0.3955205142016462,0.3168593289014876
2008,0.3237058887681787,0.288657215132318,0.3724626706077084,0.8777259932521009,1.767165187709578,6.491008865966444,5.283281555405022,1.9964024570516103,1.3588914071424396,0.5444750169255022,0.430037345424473,0.3485724770776869
2009,0.3546621257489231,0.427669376432426,0.3346476253635859,1.000203345149436,2.13934884044113,4.1020561721979165,4.109272261786062,2.1659635995697446,1.4922610222811343,0.7141366900831057,0.3830060319710056,0.4135263065174426
2010,0.2887150298354584,0.3167050311800989,0.4304866557407363,1.350053621532013,3.228067158969756,3.907601876590178,3.340973270611362,3.23203229855112,1.4526523918182912,0.5127245552167574,0.4043212829867793,0.2800064966533613
2011,0.2844609425120507,0.4205443299028428,0.6374346703670812,0.6699313259809547,2.33762559468234,4.414874107140366,5.162182063773711,2.8668261056694124,1.615410949996147,0.7775757677586479,0.4516444024950665,0.5472887127995179
2012,0.4153618084728915,0.5779969572180652,0.2920206366992265,0.9257022035944766,2.057979918095149,6.102593022043783,5.248414591084341,4.201131030212771,2.88996997058695,1.253316216814062,0.4782031501761161,0.3245658174694179
2013,0.3043232546228942,0.3028203551038089,0.4568483592817388,0.7047424211515447,1.9826237313870645,4.91913506150052,4.773790398083955,3.237613455450033,1.029588042441663,0.9308495519971034,0.4479558296169612,0.257536111959143
2014,0.2824940491265207,0.2723886432616476,0.461312860361966,1.063609567274094,2.122397662737715,4.6878563993323805,4.355801117636736,2.8977899660140576,1.6352126577828123,0.4770151330675523,0.3495183492210865,0.2609901101509606
2015,0.2435907766460721,0.3360454758789446,0.5300723662897289,1.0756402942422478,3.894340947938199,4.317517722206604,2.685262294871178,2.168839072715434,0.8084929458830681,0.4989660027684572,0.3395290998463682,0.2213920978114679
2016,0.2858296247933458,0.2744698374068586,0.4175811060342396,1.0105101231549924,2.91241703650542,3.99475369670946,3.317392284903658,2.4148018387765333,1.864993229358098,0.6237640965442846,0.2688818611417509,0.2383794740961498
2017,0.3070103502449046,0.2310878912036211,0.3848172904444966,0.7973338645063033,2.3676764377858595,4.786728001735617,5.464353625324451,3.239813791552709,1.4473694025620416,0.531586124276398,0.4053999622334903,0.3805703902189374
2018,0.2716544240778153,0.3709356037744618,0.5715345105985608,0.9614015790191566,2.114580651620265,3.941730915966768,4.322641558275981,1.8312039655671049,1.4001698621964085,0.5946764306785517,0.3702602125482244,0.3307056647024937
2019,0.3036460916011838,0.5278862709701593,1.015186384958371,1.0149575550064869,3.0303459719967485,4.784120737580553,4.961190903326486,1.9343048422683944,1.8712222638667464,0.7902197344211963,0.4319444314000082,0.2148537053370269
