Year,January,February,March,April,May,June,July,August,September,October,November,December
2006,-32.28119,-29.00457,-26.42598,-20.67467,-5.274674,6.648695,15.22272,9.772065,2.448044,-14.17663,-24.75391,-26.27924
2007,-25.17859,-37.92859,-25.27663,-10.39869,-5.324674,6.798044,12.62337,9.947392,2.772718,-8.651957,-23.27794,-30.00456
2008,-28.45522,-29.00261,-23.67533,-17.22533,-4.224674,6.848696,11.69804,10.97206,2.847392,-8.076630,-24.60391,-30.67989
2009,-26.77989,-35.92859,-28.65130,-12.90000,-6.050000,6.973369,14.19804,10.29739,3.522066,-8.251957,-25.05456,-34.18054
2010,-30.90522,-33.17924,-24.37663,-14.17532,-2.675326,6.722717,13.69739,10.04674,1.097392,-10.62663,-21.80391,-33.45522
2011,-27.87989,-32.42859,-18.75130,-10.75000,-2.024674,7.748695,13.79739,11.47207,3.197392,-8.151957,-23.27859,-24.77989
2012,-29.80522,-25.32859,-24.70130,-14.10000,-3.750000,9.048696,15.54804,9.772065,4.472718,-11.77793,-24.42924,-29.65587
2013,-34.27924,-33.42663,-29.65130,-14.15000,-4.052608,7.448696,14.44804,10.34739,1.597392,-10.27663,-20.75326,-26.42859
2014,-38.70522,-33.62924,-19.45130,-10.50000,-3.050000,8.248695,13.97337,9.097391,2.097392,-10.95196,-27.50326,-25.87859
2015,-33.65391,-29.65261,-22.37598,-13.40000,-4.849348,8.123369,14.07337,9.647391,3.097392,-9.627282,-21.57924,-26.47924
2016,-23.23055,-26.97794,-21.27598,-12.50000,-5.850000,8.924022,13.17337,9.547392,4.997392,-9.002608,-23.87924,-34.20391
2017,-29.42989,-29.10326,-15.57598,-12.67533,-6.924674,7.848696,12.54804,9.722718,1.272718,-9.976630,-24.67859,-28.07924
2018,-30.27924,-29.22859,-27.70065,-14.07533,-5.700000,7.422717,11.67337,11.97206,3.147392,-4.376631,-24.95391,-26.65587
2019,-31.87859,-26.35326,-19.15130,-13.67532,-4.974674,10.14804,13.67337,12.77272,3.197392,-8.351956,-24.25391,-30.90391
